,acq_time_hours,orbit,year,satellite
S1B_IW_GRDH_1SDV_20210628T025652_20210628T025721_027551_0349F0,2.947777777777778,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210628T025721_20210628T025744_027551_0349F0,2.9558333333333335,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210703T030506_20210703T030531_027624_034C09,3.085,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210705T160953_20210705T161023_027661_034D21,16.16472222222222,DESCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210705T161023_20210705T161045_027661_034D21,16.173055555555557,DESCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210710T025652_20210710T025721_027726_034F0D,2.947777777777778,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210710T025721_20210710T025744_027726_034F0D,2.9558333333333335,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210715T030507_20210715T030532_027799_035137,3.085277777777778,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210717T160954_20210717T161023_027836_035252,16.165,DESCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210717T161023_20210717T161046_027836_035252,16.173055555555557,DESCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210722T025653_20210722T025722_027901_035448,2.948055555555556,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210722T025722_20210722T025745_027901_035448,2.9561111111111114,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210727T030508_20210727T030533_027974_035666,3.0855555555555556,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210729T160955_20210729T161024_028011_035771,16.165277777777778,DESCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210729T161024_20210729T161047_028011_035771,16.173333333333336,DESCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210803T025654_20210803T025723_028076_035963,2.9483333333333337,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210803T025723_20210803T025746_028076_035963,2.956388888888889,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210808T030508_20210808T030533_028149_035BA9,3.0855555555555556,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210810T160956_20210810T161025_028186_035CD6,16.165555555555553,DESCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210810T161025_20210810T161048_028186_035CD6,16.17361111111111,DESCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210815T025655_20210815T025724_028251_035EC8,2.9486111111111115,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210815T025724_20210815T025746_028251_035EC8,2.956666666666667,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210822T160956_20210822T161025_028361_03624D,16.165555555555553,DESCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210822T161025_20210822T161048_028361_03624D,16.17361111111111,DESCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210827T025655_20210827T025724_028426_03643D,2.9486111111111115,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210827T025724_20210827T025747_028426_03643D,2.956666666666667,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210901T030509_20210901T030534_028499_036696,3.0858333333333334,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210903T160957_20210903T161026_028536_0367C4,16.16583333333333,DESCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210903T161026_20210903T161049_028536_0367C4,16.17388888888889,DESCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210908T025656_20210908T025725_028601_0369BC,2.9488888888888893,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210908T025725_20210908T025748_028601_0369BC,2.956944444444445,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210913T030510_20210913T030535_028674_036C05,3.0861111111111112,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210915T160957_20210915T161026_028711_036D25,16.16583333333333,DESCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210915T161026_20210915T161049_028711_036D25,16.17388888888889,DESCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210920T025656_20210920T025725_028776_036F1B,2.9488888888888893,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210920T025725_20210920T025748_028776_036F1B,2.956944444444445,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210925T030510_20210925T030535_028849_037156,3.0861111111111112,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210927T160958_20210927T161027_028886_037281,16.16611111111111,DESCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210927T161027_20210927T161050_028886_037281,16.174166666666668,DESCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20211009T160958_20211009T161027_029061_0377C1,16.16611111111111,DESCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20211009T161027_20211009T161050_029061_0377C1,16.174166666666668,DESCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20211014T025657_20211014T025726_029126_0379B9,2.9491666666666667,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20211014T025726_20211014T025749_029126_0379B9,2.957222222222222,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20211021T160958_20211021T161027_029236_037D32,16.16611111111111,DESCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20211021T161027_20211021T161050_029236_037D32,16.174166666666668,DESCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20211031T030511_20211031T030536_029374_03816B,3.086388888888889,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20211102T160958_20211102T161027_029411_038295,16.16611111111111,DESCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20211102T161027_20211102T161050_029411_038295,16.174166666666668,DESCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20211107T025726_20211107T025748_029476_03847D,2.957222222222222,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20211112T030510_20211112T030535_029549_0386C6,3.0861111111111112,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20211114T160958_20211114T161027_029586_0387E6,16.16611111111111,DESCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20211114T161027_20211114T161050_029586_0387E6,16.174166666666668,DESCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20211119T025656_20211119T025725_029651_0389DF,2.9488888888888893,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20211119T025725_20211119T025748_029651_0389DF,2.956944444444445,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20211124T030510_20211124T030535_029724_038C32,3.0861111111111112,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20211126T160957_20211126T161026_029761_038D5C,16.16583333333333,DESCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20211126T161026_20211126T161049_029761_038D5C,16.17388888888889,DESCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20211201T025656_20211201T025725_029826_038F69,2.9488888888888893,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20211201T025725_20211201T025748_029826_038F69,2.956944444444445,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20211206T030510_20211206T030535_029899_0391B7,3.0861111111111112,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20211208T160957_20211208T161026_029936_0392E5,16.16583333333333,DESCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20211208T161026_20211208T161049_029936_0392E5,16.17388888888889,DESCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20211213T025655_20211213T025724_030001_0394E5,2.9486111111111115,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20211213T025724_20211213T025747_030001_0394E5,2.956666666666667,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20211218T030509_20211218T030534_030074_03973F,3.0858333333333334,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20211220T160956_20211220T161025_030111_039871,16.165555555555553,DESCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20211220T161025_20211220T161048_030111_039871,16.17361111111111,DESCENDING,2021,S1B
S1A_IW_GRDH_1SDV_20220102T024132_20220102T024155_041276_04E7E4,2.6922222222222225,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220107T161043_20220107T161112_041357_04EABD,16.178611111111113,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220107T161112_20220107T161137_041357_04EABD,16.186666666666667,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220114T024131_20220114T024155_041451_04EDAA,2.6919444444444447,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220119T161042_20220119T161111_041532_04F075,16.178333333333335,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220119T161111_20220119T161136_041532_04F075,16.18638888888889,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220124T025738_20220124T025803_041597_04F29F,2.9605555555555556,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220124T025803_20220124T025830_041597_04F29F,2.9675000000000002,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220126T024131_20220126T024154_041626_04F3A5,2.6919444444444447,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220131T161042_20220131T161111_041707_04F66E,16.178333333333335,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220131T161111_20220131T161136_041707_04F66E,16.18638888888889,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220205T025737_20220205T025802_041772_04F89A,2.960277777777778,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220205T025802_20220205T025829_041772_04F89A,2.9672222222222224,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220207T024130_20220207T024154_041801_04F9A8,2.691666666666667,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220212T161042_20220212T161111_041882_04FC7B,16.178333333333335,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220212T161111_20220212T161136_041882_04FC7B,16.18638888888889,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220217T025737_20220217T025802_041947_04FEB8,2.960277777777778,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220217T025802_20220217T025829_041947_04FEB8,2.9672222222222224,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220219T024130_20220219T024154_041976_04FFBD,2.691666666666667,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220224T161041_20220224T161110_042057_050291,16.178055555555556,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220224T161110_20220224T161135_042057_050291,16.18611111111111,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220301T025737_20220301T025802_042122_0504B5,2.960277777777778,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220301T025802_20220301T025829_042122_0504B5,2.9672222222222224,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220303T024130_20220303T024153_042151_0505B9,2.691666666666667,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220308T161041_20220308T161110_042232_050885,16.178055555555556,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220308T161110_20220308T161135_042232_050885,16.18611111111111,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220313T025737_20220313T025802_042297_050AA8,2.960277777777778,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220313T025802_20220313T025829_042297_050AA8,2.9672222222222224,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220315T024130_20220315T024154_042326_050BA9,2.691666666666667,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220320T161042_20220320T161111_042407_050E72,16.178333333333335,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220320T161111_20220320T161136_042407_050E72,16.18638888888889,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220327T024130_20220327T024154_042501_05119D,2.691666666666667,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220406T025738_20220406T025803_042647_051688,2.9605555555555556,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220406T025803_20220406T025830_042647_051688,2.9675000000000002,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220408T024130_20220408T024154_042676_05177E,2.691666666666667,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220413T161042_20220413T161111_042757_051A4A,16.178333333333335,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220413T161111_20220413T161136_042757_051A4A,16.18638888888889,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220418T025738_20220418T025803_042822_051C69,2.9605555555555556,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220418T025803_20220418T025830_042822_051C69,2.9675000000000002,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220420T024131_20220420T024155_042851_051D60,2.6919444444444447,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220430T025739_20220430T025804_042997_052224,2.9608333333333334,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220430T025804_20220430T025831_042997_052224,2.967777777777778,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220502T024131_20220502T024155_043026_052325,2.6919444444444447,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220507T161043_20220507T161112_043107_0525DC,16.178611111111113,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220507T161112_20220507T161137_043107_0525DC,16.186666666666667,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220512T025739_20220512T025804_043172_0527E7,2.9608333333333334,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220512T025804_20220512T025831_043172_0527E7,2.967777777777778,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220514T024132_20220514T024156_043201_0528D3,2.6922222222222225,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220526T024133_20220526T024157_043376_052E06,2.6925000000000003,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220605T025741_20220605T025806_043522_053246,2.961388888888889,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220605T025806_20220605T025833_043522_053246,2.9683333333333333,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220607T024134_20220607T024158_043551_053338,2.692777777777778,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220612T161046_20220612T161116_043632_053594,16.179444444444446,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220617T025742_20220617T025807_043697_053778,2.961666666666667,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220617T025807_20220617T025834_043697_053778,2.968611111111111,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220619T024135_20220619T024159_043726_05386A,2.693055555555556,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220624T161047_20220624T161116_043807_053AD3,16.179722222222225,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220624T161116_20220624T161141_043807_053AD3,16.18777777777778,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220629T025743_20220629T025808_043872_053CBF,2.9619444444444447,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220629T025808_20220629T025835_043872_053CBF,2.968888888888889,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220701T024136_20220701T024159_043901_053DA5,2.6933333333333334,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220706T161047_20220706T161116_043982_054004,16.179722222222225,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220706T161116_20220706T161141_043982_054004,16.18777777777778,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220711T025743_20220711T025808_044047_0541EE,2.9619444444444447,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220711T025808_20220711T025835_044047_0541EE,2.968888888888889,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220713T024136_20220713T024200_044076_0542DD,2.6933333333333334,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220718T161048_20220718T161117_044157_054547,16.18,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220718T161117_20220718T161142_044157_054547,16.188055555555557,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220723T025744_20220723T025809_044222_054726,2.9622222222222225,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220723T025809_20220723T025836_044222_054726,2.9691666666666667,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220725T024137_20220725T024201_044251_054814,2.693611111111111,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220730T161049_20220730T161118_044332_054A6B,16.18027777777778,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220730T161118_20220730T161143_044332_054A6B,16.188333333333333,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220804T025745_20220804T025810_044397_054C51,2.9625000000000004,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220804T025810_20220804T025837_044397_054C51,2.9694444444444446,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220806T024138_20220806T024202_044426_054D33,2.693888888888889,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220811T161049_20220811T161118_044507_054FB0,16.18027777777778,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220811T161118_20220811T161143_044507_054FB0,16.188333333333333,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220816T025746_20220816T025811_044572_0551D2,2.962777777777778,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220816T025811_20220816T025838_044572_0551D2,2.9697222222222224,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220818T024139_20220818T024202_044601_0552DD,2.694166666666667,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220823T161050_20220823T161119_044682_05559F,16.180555555555557,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220823T161119_20220823T161144_044682_05559F,16.18861111111111,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220828T025746_20220828T025811_044747_0557BD,2.962777777777778,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220828T025811_20220828T025838_044747_0557BD,2.9697222222222224,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220830T024139_20220830T024203_044776_0558CA,2.694166666666667,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220904T161051_20220904T161120_044857_055B87,16.180833333333336,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220904T161120_20220904T161145_044857_055B87,16.18888888888889,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220911T024140_20220911T024204_044951_055EA4,2.6944444444444446,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220916T161051_20220916T161120_045032_056166,16.180833333333336,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220916T161120_20220916T161145_045032_056166,16.18888888888889,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220923T024139_20220923T024203_045126_056488,2.694166666666667,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220928T161051_20220928T161120_045207_056743,16.180833333333336,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220928T161120_20220928T161145_045207_056743,16.18888888888889,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20221003T025747_20221003T025812_045272_056965,2.9630555555555556,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20221003T025812_20221003T025839_045272_056965,2.97,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20221005T024140_20221005T024204_045301_056A6F,2.6944444444444446,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20221010T161051_20221010T161120_045382_056D26,16.180833333333336,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20221010T161120_20221010T161145_045382_056D26,16.18888888888889,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20221017T024140_20221017T024204_045476_05701A,2.6944444444444446,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20221022T161051_20221022T161120_045557_057253,16.180833333333336,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20221022T161120_20221022T161145_045557_057253,16.18888888888889,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20221029T024140_20221029T024204_045651_05757A,2.6944444444444446,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20221103T161051_20221103T161120_045732_057837,16.180833333333336,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20221103T161120_20221103T161145_045732_057837,16.18888888888889,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20221110T024139_20221110T024203_045826_057B68,2.694166666666667,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20221115T161051_20221115T161120_045907_057E27,16.180833333333336,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20221115T161120_20221115T161145_045907_057E27,16.18888888888889,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20221122T024140_20221122T024204_046001_05814E,2.6944444444444446,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20221127T161051_20221127T161120_046082_058411,16.180833333333336,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20221127T161120_20221127T161145_046082_058411,16.18888888888889,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20221204T024139_20221204T024203_046176_058743,2.694166666666667,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20221209T161050_20221209T161119_046257_058A0C,16.180555555555557,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20221209T161119_20221209T161144_046257_058A0C,16.18861111111111,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20221221T161049_20221221T161118_046432_05900A,16.18027777777778,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20221221T161118_20221221T161143_046432_05900A,16.188333333333333,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20221228T024138_20221228T024201_046526_059332,2.693888888888889,ASCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20230102T161049_20230102T161118_046607_0595F6,16.18027777777778,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230102T161118_20230102T161143_046607_0595F6,16.188333333333333,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230109T024137_20230109T024201_046701_059911,2.693611111111111,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230114T161048_20230114T161117_046782_059BD6,16.18,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230114T161117_20230114T161142_046782_059BD6,16.188055555555557,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230121T024137_20230121T024200_046876_059EFA,2.693611111111111,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230126T161048_20230126T161117_046957_05A1BF,16.18,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230126T161117_20230126T161142_046957_05A1BF,16.188055555555557,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230202T024136_20230202T024200_047051_05A4D4,2.6933333333333334,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230207T161047_20230207T161116_047132_05A798,16.179722222222225,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230207T161116_20230207T161141_047132_05A798,16.18777777777778,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230212T025743_20230212T025808_047197_05A9B2,2.9619444444444447,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230212T025808_20230212T025833_047197_05A9B2,2.968888888888889,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230214T024136_20230214T024200_047226_05AAB0,2.6933333333333334,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230219T161047_20230219T161116_047307_05AD81,16.179722222222225,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230219T161116_20230219T161141_047307_05AD81,16.18777777777778,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230226T024136_20230226T024200_047401_05B0AC,2.6933333333333334,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230303T161047_20230303T161116_047482_05B36B,16.179722222222225,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230303T161116_20230303T161141_047482_05B36B,16.18777777777778,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230310T024136_20230310T024159_047576_05B694,2.6933333333333334,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230315T161047_20230315T161116_047657_05B95A,16.179722222222225,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230315T161116_20230315T161141_047657_05B95A,16.18777777777778,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230320T025743_20230320T025808_047722_05BB7C,2.9619444444444447,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230320T025808_20230320T025833_047722_05BB7C,2.968888888888889,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230322T024136_20230322T024159_047751_05BC84,2.6933333333333334,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230327T161047_20230327T161116_047832_05BF3F,16.179722222222225,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230327T161116_20230327T161141_047832_05BF3F,16.18777777777778,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230401T025743_20230401T025808_047897_05C158,2.9619444444444447,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230401T025808_20230401T025833_047897_05C158,2.968888888888889,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230403T024136_20230403T024200_047926_05C25C,2.6933333333333334,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230408T161048_20230408T161117_048007_05C527,16.18,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230408T161117_20230408T161142_048007_05C527,16.188055555555557,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230415T024137_20230415T024200_048101_05C84B,2.693611111111111,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230420T161048_20230420T161117_048182_05CB04,16.18,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230420T161117_20230420T161142_048182_05CB04,16.188055555555557,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230502T161049_20230502T161118_048357_05D0E9,16.18027777777778,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230502T161118_20230502T161143_048357_05D0E9,16.188333333333333,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230509T024138_20230509T024201_048451_05D40A,2.693888888888889,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230514T161049_20230514T161119_048532_05D673,16.18027777777778,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230519T025745_20230519T025810_048597_05D846,2.9625000000000004,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230519T025810_20230519T025835_048597_05D846,2.9694444444444446,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230521T024138_20230521T024202_048626_05D933,2.693888888888889,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230526T161050_20230526T161120_048707_05DB9B,16.180555555555557,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230531T025746_20230531T025811_048772_05DD84,2.962777777777778,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230531T025811_20230531T025836_048772_05DD84,2.9697222222222224,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230602T024139_20230602T024203_048801_05DE68,2.694166666666667,ASCENDING,2023,S1A
